county,transport,birthcert,work,lost,disability,family,applied,other,identifier,age,black,latino,asian,other_race,relocation,id_capable,hardship,female,white
JEFFERSON,0,0,0,1,0,0,0,0,JEFFERSON-140,16,0,1,0,0,0,1,0,0,0
JEFFERSON,1,0,0,0,0,0,0,0,JEFFERSON-141,11,0,1,0,0,0,0,1,1,0
JEFFERSON,0,0,0,1,0,0,0,0,JEFFERSON-142,72,0,0,0,0,0,1,0,1,1
JIM HOGG,0,0,0,1,0,0,0,0,JIM HOGG-1,30,0,1,0,0,0,1,0,1,0
JIM HOGG,1,0,0,0,0,0,0,0,JIM HOGG-2,58,0,1,0,0,0,0,1,0,0
JIM HOGG,1,0,0,0,0,0,0,0,JIM HOGG-3,47,0,1,0,0,0,0,1,0,0
JIM HOGG,0,0,0,1,0,0,0,0,JIM HOGG-4,51,0,1,0,0,0,1,0,1,0
JIM HOGG,0,0,0,1,0,0,0,0,JIM HOGG-5,54,0,1,0,0,0,1,0,0,0
JIM HOGG,0,0,0,1,0,0,0,0,JIM HOGG-6,28,0,0,0,0,0,1,0,1,1
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-1,30,0,1,0,0,0,0,0,1,0
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-2,51,0,1,0,0,0,0,0,1,0
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-3,46,0,0,0,0,0,0,0,1,1
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-4,NA,0,1,0,0,0,0,1,0,0
JIM WELLS,1,0,0,0,0,0,0,0,JIM WELLS-5,110,0,0,0,0,0,0,1,1,1
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-6,11,0,1,0,0,0,0,1,1,0
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-7,50,0,1,0,0,0,0,1,NA,0
JIM WELLS,1,0,0,0,0,0,0,0,JIM WELLS-8,39,0,1,0,0,0,0,1,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-9,41,0,1,0,0,0,1,0,1,0
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-10,18,0,1,0,0,0,0,0,0,0
JIM WELLS,1,0,0,0,0,0,0,1,JIM WELLS-11,82,0,1,0,0,0,1,0,1,0
JIM WELLS,0,0,1,0,0,0,0,0,JIM WELLS-12,42,0,1,0,0,0,0,1,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-13,48,0,1,0,0,0,1,0,1,0
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-14,33,0,1,0,0,0,0,1,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-15,34,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-16,12,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-17,26.5,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-18,22,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-19,49,0,1,0,0,0,1,0,1,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-20,23,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-21,41,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-22,13,0,0,0,0,0,0,0,0,1
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-23,29,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-24,96,0,0,0,0,0,1,0,1,1
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-25,32,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-26,14,0,1,0,0,0,1,0,1,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-27,26,0,1,0,0,0,1,0,1,0
JIM WELLS,0,0,0,1,0,0,0,0,JIM WELLS-28,110,0,1,0,0,0,1,0,0,0
JIM WELLS,0,0,0,0,0,0,0,1,JIM WELLS-29,61,0,1,0,0,0,0,0,1,0
JOHNSON,0,0,0,0,0,0,1,0,JOHNSON-1,11,0,0,0,0,1,0,0,0,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-2,89,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-3,42,0,0,0,0,0,1,0,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-4,28,0,0,0,0,0,0,1,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-5,77,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,0,1,0,0,0,JOHNSON-6,58,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,1,0,0,0,0,1,JOHNSON-7,54,0,0,0,0,1,0,0,0,1
JOHNSON,0,0,1,0,0,0,0,1,JOHNSON-8,38,0,0,0,0,1,0,0,1,1
JOHNSON,0,0,1,0,0,0,0,1,JOHNSON-9,42,0,0,0,0,1,0,0,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-10,22,0,0,0,0,0,1,0,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-11,28,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-12,42,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-13,64,0,0,0,0,0,1,0,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-14,75,0,0,0,0,0,1,0,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-15,41,0,0,0,0,0,1,0,0,1
JOHNSON,0,1,0,0,0,0,1,0,JOHNSON-16,67,0,0,0,0,1,0,0,1,1
JOHNSON,0,0,0,0,1,0,0,0,JOHNSON-17,70.5,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,0,0,0,0,0,1,JOHNSON-18,11,0,0,0,0,0,0,0,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-19,57,0,0,0,0,0,0,1,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-20,57,0,0,0,0,0,0,1,1,1
JOHNSON,0,1,0,0,0,0,0,1,JOHNSON-21,48,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,1,0,0,0,0,1,JOHNSON-22,51,0,0,0,0,1,0,0,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-23,40,0,0,0,0,0,1,0,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-24,62,0,0,0,0,0,0,1,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-25,22,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-26,60,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,0,0,0,0,0,1,JOHNSON-27,33,0,0,0,0,1,0,0,1,1
JOHNSON,0,0,0,0,0,0,1,0,JOHNSON-28,18,0,0,0,1,1,0,0,1,0
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-29,71,0,0,0,0,0,1,0,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-30,48,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-31,53,0,0,0,0,0,1,0,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-32,27,0,0,0,0,0,0,1,0,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-33,23,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,0,1,0,0,0,JOHNSON-34,39,0,0,0,0,0,0,1,0,1
JOHNSON,0,1,0,0,0,0,1,0,JOHNSON-35,60,0,0,0,0,1,0,0,0,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-36,82,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,0,0,0,0,1,0,JOHNSON-37,65,0,0,0,0,1,0,0,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-38,26,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-39,42,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,0,1,0,0,0,1,JOHNSON-40,26,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,0,0,1,0,0,0,JOHNSON-41,63,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-42,65,0,0,0,0,0,1,0,1,1
JOHNSON,0,1,0,1,0,0,0,0,JOHNSON-43,46,0,0,0,0,0,1,0,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-44,11,0,0,0,0,0,1,0,0,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-45,59,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,0,1,0,0,0,JOHNSON-46,79,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-47,17,0,0,0,0,0,1,0,1,1
JOHNSON,0,0,0,0,1,0,0,0,JOHNSON-48,48,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,0,0,0,0,1,JOHNSON-49,11,0,0,0,0,1,0,0,0,1
JOHNSON,0,0,0,0,0,0,0,1,JOHNSON-50,30,0,0,0,0,0,0,0,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-51,12,0,0,0,0,0,1,0,1,1
JOHNSON,0,0,0,0,0,0,0,1,JOHNSON-52,24,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-53,29,0,0,0,0,0,1,0,1,1
JOHNSON,0,0,0,0,0,0,0,1,JOHNSON-54,16,0,1,0,0,0,0,1,0,0
JOHNSON,0,0,0,0,0,0,0,1,JOHNSON-55,12,0,0,0,0,0,0,0,1,1
JOHNSON,1,0,0,0,0,0,0,0,JOHNSON-56,19,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,0,0,0,1,0,JOHNSON-57,49,0,0,0,1,1,0,0,0,0
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-58,49,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-59,82,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,1,0,0,0,0,0,JOHNSON-60,48,0,0,0,0,0,0,1,NA,1
JOHNSON,1,0,0,0,0,0,0,0,JOHNSON-61,51,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-62,36,0,0,0,0,0,1,0,1,1
JOHNSON,0,1,0,0,0,0,0,0,JOHNSON-63,11,0,0,0,0,0,0,1,NA,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-64,19,0,1,0,0,0,1,0,0,0
JOHNSON,0,0,1,1,0,0,0,0,JOHNSON-65,13,0,0,0,0,0,1,0,0,1
JOHNSON,0,0,0,0,0,1,0,0,JOHNSON-66,24,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,0,1,0,0,0,0,JOHNSON-67,46,0,0,0,0,0,1,0,1,1
JOHNSON,0,0,0,0,1,0,0,0,JOHNSON-68,77,0,0,0,0,0,0,1,0,1
JOHNSON,0,0,0,0,1,0,0,0,JOHNSON-69,82,0,0,0,0,0,0,1,1,1
JOHNSON,0,0,0,0,0,0,0,1,JOHNSON-70,49,0,0,0,0,0,0,0,NA,1
JONES,0,0,0,1,0,0,0,0,JONES-1,52,0,0,0,0,0,1,0,0,1
KARNES,0,0,0,0,1,0,0,0,KARNES-1,72,0,1,0,0,0,0,1,1,0
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-1,NA,0,0,0,0,0,0,0,0,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-2,NA,0,0,0,0,1,0,0,0,1
KAUFMAN,0,0,0,0,0,0,1,0,KAUFMAN-3,74,0,0,0,0,1,0,0,1,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-4,56,0,0,0,0,1,0,0,0,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-5,63,0,0,0,0,0,1,0,1,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-6,19,0,1,0,0,1,0,0,1,0
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-7,71,0,1,0,0,1,0,0,0,0
KAUFMAN,0,0,0,1,1,0,0,0,KAUFMAN-8,71,0,0,0,0,0,1,0,1,1
KAUFMAN,1,0,0,0,0,0,0,0,KAUFMAN-9,44,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-10,12,1,0,0,0,1,0,0,1,0
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-11,28,0,0,0,0,0,1,0,1,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-12,45,1,0,0,0,0,1,0,NA,0
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-13,55,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,1,0,0,0,0,0,KAUFMAN-14,44,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-15,63,1,0,0,0,0,0,1,1,0
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-16,NA,1,0,0,0,0,0,1,0,0
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-17,81,0,0,0,0,0,0,1,1,1
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-18,68,1,0,0,0,0,0,1,0,0
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-19,61,0,0,0,0,0,0,1,1,1
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-20,37,1,0,0,0,0,0,1,1,0
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-21,42,1,0,0,0,0,1,0,1,0
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-22,87,0,0,0,0,0,0,1,1,1
KAUFMAN,1,0,0,0,0,0,0,0,KAUFMAN-23,38,0,0,0,0,1,0,0,0,1
KAUFMAN,0,0,1,0,0,0,0,0,KAUFMAN-24,30,0,0,0,0,1,0,0,0,1
KAUFMAN,1,0,1,0,1,0,0,0,KAUFMAN-25,76,0,0,0,0,1,0,0,1,1
KAUFMAN,0,0,1,0,0,0,0,0,KAUFMAN-26,25,0,0,0,0,1,0,0,1,1
KAUFMAN,0,0,1,0,0,0,0,0,KAUFMAN-27,30,0,0,0,0,1,0,0,0,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-28,57,0,0,0,0,1,0,0,1,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-29,49,0,0,0,0,0,1,0,1,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-30,49,0,0,0,0,1,0,0,1,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-31,NA,0,0,0,0,1,0,0,0,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-32,47,0,1,0,0,1,0,0,1,0
KAUFMAN,0,0,1,0,0,0,0,0,KAUFMAN-33,16,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-34,22,0,0,0,0,0,1,0,1,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-35,42,0,0,0,0,0,1,0,1,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-36,11,0,0,0,0,1,0,0,0,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-37,20,0,0,0,0,0,1,0,0,1
KAUFMAN,0,0,1,0,0,1,0,0,KAUFMAN-38,14,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,0,0,0,0,1,0,KAUFMAN-39,28,0,0,0,0,1,0,0,0,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-40,70,0,0,0,0,0,1,0,1,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-41,41,0,0,0,0,0,1,0,0,1
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-42,68,1,0,0,0,0,0,1,1,0
KAUFMAN,0,0,1,1,0,0,0,0,KAUFMAN-43,46,0,0,0,0,0,1,0,1,1
KAUFMAN,1,0,1,0,0,0,0,0,KAUFMAN-44,12,0,0,0,0,0,0,1,1,1
KAUFMAN,0,0,1,0,0,0,0,0,KAUFMAN-45,NA,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-46,22,0,1,0,0,0,0,1,1,0
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-47,24,0,1,0,0,0,0,1,0,0
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-48,46,0,1,0,0,0,0,1,1,0
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-49,14,0,1,0,0,0,0,1,1,0
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-50,34,0,0,0,0,0,1,0,1,1
KAUFMAN,1,0,0,0,0,0,0,0,KAUFMAN-51,80,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-52,17,0,0,0,0,0,1,0,1,1
KAUFMAN,0,1,0,0,0,0,0,0,KAUFMAN-53,62,0,0,0,0,0,0,1,1,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-54,29,0,0,1,0,0,1,0,1,0
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-55,36,0,0,0,0,0,1,0,0,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-56,40,0,0,0,0,0,1,0,1,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-57,20,0,0,0,0,0,1,0,1,1
KAUFMAN,0,0,0,0,0,0,0,1,KAUFMAN-58,84,0,0,0,0,0,0,1,1,1
KAUFMAN,0,0,0,0,0,0,1,0,KAUFMAN-59,75,0,0,0,0,1,0,0,1,1
KAUFMAN,0,1,0,0,0,0,0,0,KAUFMAN-60,NA,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,1,1,0,0,0,0,KAUFMAN-61,12,0,0,0,0,0,1,0,0,1
KAUFMAN,0,0,1,0,0,0,0,0,KAUFMAN-62,15,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-63,29,0,0,0,0,0,1,0,0,1
KAUFMAN,0,0,0,0,1,0,0,0,KAUFMAN-64,55,0,0,0,0,0,0,1,0,1
KAUFMAN,0,0,0,1,0,0,0,0,KAUFMAN-65,41,1,0,0,0,0,1,0,1,0
KENDALL,0,0,0,0,1,0,0,0,KENDALL-1,71,0,0,0,0,0,0,1,0,1
KENDALL,0,0,0,0,1,0,0,0,KENDALL-2,77,0,0,0,0,0,0,1,1,1
KENDALL,1,0,0,0,0,0,0,0,KENDALL-3,11,0,1,0,0,0,0,1,0,0
KENDALL,0,1,0,0,0,0,0,0,KENDALL-4,77,0,0,0,0,0,0,1,0,1
KENDALL,0,0,0,1,0,0,0,0,KENDALL-5,49,0,0,0,0,0,1,0,0,1
KENDALL,0,0,0,1,0,0,0,0,KENDALL-6,83,0,0,0,0,0,1,0,1,1
KENDALL,0,0,0,0,1,0,0,0,KENDALL-7,80,0,0,0,0,0,0,1,1,1
KENDALL,0,0,0,0,1,0,0,0,KENDALL-8,90,0,0,0,0,0,0,1,1,1
KENDALL,0,0,0,0,0,0,0,1,KENDALL-9,11,0,0,0,0,0,0,0,0,1
KENDALL,0,0,1,0,0,0,0,0,KENDALL-10,49,0,1,0,0,0,0,1,1,0
KENDALL,0,0,1,0,0,0,0,0,KENDALL-11,19,0,1,0,0,0,0,1,1,0
KENDALL,0,0,0,0,1,0,0,0,KENDALL-12,83,0,0,0,0,0,0,1,0,1
KENEDY,0,0,0,1,0,0,0,0,KENEDY-1,18,0,1,0,0,0,1,0,0,0
KENEDY,0,0,0,0,0,0,0,1,KENEDY-2,16,0,0,0,0,0,0,0,0,1
KERR,0,0,0,0,1,0,0,0,KERR-1,79,0,0,0,0,0,0,1,1,1
KERR,0,0,0,0,1,0,0,0,KERR-2,79,0,0,0,0,0,0,1,1,1
KERR,0,0,0,1,0,0,0,0,KERR-3,47,0,0,0,0,0,1,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-4,11,0,0,0,0,0,1,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-5,72,0,1,0,0,0,1,0,0,0
KERR,0,0,0,1,0,0,0,0,KERR-6,56,0,0,0,0,0,1,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-7,69,0,0,0,0,0,1,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-8,43,0,0,0,0,0,1,0,1,1
KERR,0,0,0,0,1,0,0,0,KERR-9,12,0,0,0,0,0,0,1,0,1
KERR,0,0,0,1,0,0,0,0,KERR-10,32,0,0,0,0,0,1,0,0,1
KERR,0,0,0,1,0,0,0,0,KERR-11,NA,0,1,0,0,0,1,0,1,0
KERR,0,0,0,1,0,0,0,0,KERR-12,56,0,0,0,0,0,1,0,1,1
KERR,0,0,0,0,0,0,1,0,KERR-13,11,0,0,0,0,1,0,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-14,39,0,0,0,0,0,1,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-15,59,0,1,0,0,0,1,0,1,0
KERR,0,0,0,0,1,0,0,0,KERR-16,54,0,0,0,0,0,0,1,0,1
KERR,0,0,0,0,0,0,0,1,KERR-17,11,0,1,0,0,0,0,0,1,0
KERR,0,0,0,0,0,0,0,1,KERR-18,40,0,0,0,0,1,0,0,1,1
KERR,0,0,0,0,0,0,0,1,KERR-19,11,0,0,0,0,0,0,1,0,1
KERR,0,0,0,0,0,0,0,1,KERR-20,14,0,0,0,0,1,0,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-21,65,0,0,0,0,0,1,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-22,19,0,1,0,0,0,1,0,1,0
KERR,0,0,0,1,0,0,0,0,KERR-23,67,0,0,0,0,0,1,0,1,1
KERR,0,0,0,1,0,0,0,0,KERR-24,45,0,0,0,0,0,1,0,1,1
KERR,0,0,0,0,1,0,0,0,KERR-25,20,0,0,0,0,0,0,1,0,1
KERR,0,0,0,0,0,0,0,1,KERR-26,48,0,0,0,0,1,0,0,1,1
KERR,0,0,0,0,0,0,0,1,KERR-27,79,0,0,0,0,0,1,0,0,1
KERR,0,0,0,1,0,0,0,0,KERR-28,71,0,0,0,0,0,1,0,1,1
KIMBLE,0,0,0,1,0,0,0,0,KIMBLE-1,73,0,0,0,0,0,1,0,1,1
KIMBLE,0,0,0,0,1,0,0,0,KIMBLE-2,83,0,0,0,0,0,0,1,1,1
KIMBLE,0,0,0,0,1,0,0,0,KIMBLE-3,35,0,0,0,0,0,0,1,0,1
KIMBLE,0,0,0,0,1,0,0,0,KIMBLE-4,66,0,0,0,0,0,0,1,0,1
KIMBLE,0,0,0,0,0,0,0,1,KIMBLE-5,41,0,0,0,0,0,0,1,1,1
KIMBLE,0,0,0,1,0,0,0,0,KIMBLE-6,58,0,0,0,0,0,1,0,1,1
KIMBLE,0,0,0,1,0,0,0,0,KIMBLE-7,51,0,0,0,0,0,1,0,0,1
KIMBLE,0,0,0,0,0,0,0,1,KIMBLE-8,13,0,0,0,0,0,0,1,0,1
KLEBERG,0,0,0,0,0,0,1,0,KLEBERG-1,32,0,1,0,0,1,0,0,0,0
KLEBERG,0,0,1,0,0,0,0,0,KLEBERG-2,11,0,1,0,0,0,0,1,1,0
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-3,48,0,1,0,0,0,1,0,0,0
KLEBERG,0,0,0,0,0,0,0,1,KLEBERG-4,29,0,0,0,0,0,1,0,1,1
KLEBERG,0,0,0,0,1,0,0,0,KLEBERG-5,25,0,0,0,0,0,0,1,0,1
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-6,38,0,0,0,0,0,1,0,1,1
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-7,27,0,1,0,0,0,1,0,1,0
KLEBERG,0,0,0,0,1,0,0,0,KLEBERG-8,53,0,0,0,0,0,0,1,1,1
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-9,49,0,0,0,0,0,1,0,0,1
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-10,52,0,1,0,0,0,1,0,0,0
KLEBERG,0,0,0,0,0,0,0,1,KLEBERG-11,52,0,0,0,0,1,0,0,0,1
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-12,22,0,1,0,0,0,1,0,1,0
KLEBERG,1,0,0,0,0,0,0,0,KLEBERG-13,12,0,1,0,0,0,0,1,0,0
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-14,44,0,1,0,0,0,1,0,0,0
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-15,12,0,1,0,0,0,1,0,1,0
KLEBERG,0,1,0,0,0,0,0,0,KLEBERG-16,13,0,0,0,0,0,0,1,0,1
KLEBERG,0,1,0,0,0,0,0,0,KLEBERG-17,62,0,1,0,0,0,0,1,0,0
KLEBERG,0,0,0,0,0,0,0,1,KLEBERG-18,50,0,1,0,0,0,0,0,1,0
KLEBERG,0,0,0,1,0,0,0,0,KLEBERG-19,70,0,1,0,0,0,1,0,1,0
KLEBERG,0,1,0,0,1,0,0,0,KLEBERG-20,73,0,1,0,0,0,0,1,1,0
KLEBERG,0,0,0,0,0,0,1,0,KLEBERG-21,69,0,1,0,0,1,0,0,0,0
LAMAR,0,0,0,1,0,0,0,0,LAMAR-1,26,0,0,0,0,0,1,0,0,1
LAMAR,0,0,0,1,0,0,0,0,LAMAR-2,50,0,0,0,0,0,1,0,0,1
LAMAR,0,0,0,0,0,0,0,1,LAMAR-3,16,1,0,0,0,1,0,0,1,0
LAMAR,0,0,0,0,0,0,0,1,LAMAR-4,63,0,0,0,0,1,0,0,1,1
LAMAR,0,0,0,0,0,0,0,1,LAMAR-5,42,0,0,0,0,1,0,0,0,1
LAMAR,0,0,0,1,0,0,0,1,LAMAR-6,63,0,0,0,0,0,1,0,1,1
LAMAR,0,0,0,1,0,0,0,0,LAMAR-7,11,0,0,0,0,0,1,0,1,1
LAMAR,0,0,0,1,0,0,0,0,LAMAR-8,83,0,0,0,0,0,1,0,1,1
LAMAR,0,0,0,1,0,0,0,0,LAMAR-9,63.5,0,0,0,0,0,1,0,0,1
LAMAR,0,0,0,0,0,0,0,1,LAMAR-10,85,0,0,0,0,0,0,0,1,1
LAMAR,0,0,0,1,0,0,0,0,LAMAR-11,58,1,0,0,0,0,1,0,1,0
LAMAR,0,0,0,0,0,0,0,1,LAMAR-12,61,0,0,0,0,1,0,0,1,1
LAMB,0,0,0,1,0,0,0,0,LAMB-1,11,0,0,0,1,0,1,0,1,0
LAMB,0,0,0,1,0,0,0,0,LAMB-2,65,0,0,0,0,0,1,0,0,1
LAMB,0,0,0,0,0,0,0,1,LAMB-3,30,0,0,0,0,1,0,0,1,1
LAMPASAS,0,0,0,1,0,0,0,0,LAMPASAS-1,15,0,0,0,0,0,1,0,1,1
LAMPASAS,0,0,0,0,1,0,0,0,LAMPASAS-2,49,0,0,0,0,0,0,1,1,1
LAMPASAS,0,1,0,0,0,0,0,0,LAMPASAS-3,25,0,0,0,0,0,0,1,0,1
LAMPASAS,1,0,0,0,0,0,0,0,LAMPASAS-4,11,0,1,0,0,0,0,1,1,0
LAMPASAS,0,0,0,0,0,0,0,1,LAMPASAS-5,45,0,0,0,0,1,0,0,0,1
LAMPASAS,0,0,0,1,0,0,0,0,LAMPASAS-6,45,0,0,0,0,0,1,0,1,1
LAMPASAS,1,0,0,0,0,0,0,0,LAMPASAS-7,52,0,0,0,0,0,0,1,0,1
